,worker_id,package_id,filling_id,weight,operation,label
47,1,708,-1,0.8570042476664345,PUT,False
48,0,212,-1,0.10969054270769836,PUT,False
49,0,752,-1,0.10804373366450871,PUT,False
50,1,942,-1,0.1084181318659409,PUT,False
51,0,691,-1,0.8638777577239564,PUT,False
52,1,978,-1,0.11141256989716856,PUT,False
53,0,45,-1,0.10877950341102545,PUT,False
54,1,332,-1,0.8695137250377281,PUT,False
55,0,971,-1,0.11136494552859574,PUT,False
56,0,157,-1,0.11068258213167145,PUT,False
57,0,157,1,0.0,END,False
58,1,919,-1,0.10914747840394465,PUT,False
59,1,932,-1,0.11254064885248148,PUT,False
60,0,447,-1,0.8811449634978127,PUT,False
61,0,879,-1,0.1120925065702513,PUT,False
62,0,453,-1,0.11339721902826,PUT,False
63,1,305,-1,0.8633849944519935,PUT,False
64,0,817,-1,0.11060292164805759,PUT,False
65,0,144,-1,0.11114335455463735,PUT,False
66,1,753,-1,0.11376808116091783,PUT,False
67,0,768,-1,0.11220523415014161,PUT,False
68,1,492,-1,0.11010956964770784,PUT,False
69,1,289,-1,0.1143752382140428,PUT,False
70,1,31,-1,0.11253808058694058,PUT,False
71,0,649,-1,0.10848629603372514,PUT,False
72,1,34,-1,0.8471147106103092,PUT,False
73,0,841,-1,0.11047939088025163,PUT,False
74,1,893,-1,0.8558787438642199,PUT,False
75,0,814,-1,0.1110713661023172,PUT,False
76,0,668,-1,0.8831112820570622,PUT,False
77,0,668,0,0.0,END,False
78,0,384,-1,0.10876051960507542,PUT,False
79,0,655,-1,0.880106626948519,PUT,False
80,1,210,-1,0.8797203373271206,PUT,False
81,1,841,-1,0.11060426916081875,PUT,False
82,1,567,-1,0.111309726347464,PUT,False
83,1,104,-1,0.8657734230192717,PUT,False
84,1,47,-1,0.11098593124185333,PUT,False
85,0,395,-1,0.11147002015202791,PUT,False
86,1,489,-1,0.10817471350259165,PUT,False
87,0,819,-1,0.11209800548109268,PUT,False
88,1,495,-1,0.10733717422419718,PUT,False
89,1,225,-1,0.10729646143966808,PUT,False
90,1,62,-1,0.8716601087900205,PUT,False
91,1,378,-1,0.10869677026461783,PUT,False
92,0,265,-1,0.8671644778748882,PUT,False
93,0,491,-1,0.11178184247356104,PUT,False
94,0,540,-1,0.8661769038550733,PUT,False
95,0,540,0,0.0,END,False
96,1,343,-1,0.11246744275180406,PUT,False
97,0,653,-1,0.8864921770643787,PUT,False
98,1,620,-1,0.11181013800587605,PUT,False
99,0,631,-1,0.11271112038372068,PUT,False
100,1,561,-1,0.11061444423419547,PUT,False
101,1,38,-1,0.11191176913149323,PUT,False
102,1,38,1,0.0,END,False
103,0,683,-1,0.1132730230240339,PUT,False
104,0,683,1,0.0,END,False
105,0,533,-1,0.8802077512531645,PUT,False
106,1,420,-1,0.8505258803080985,PUT,False
107,1,420,0,0.0,END,False
108,1,757,-1,0.11192270554739772,PUT,False
109,1,757,1,0.0,END,False
110,1,795,-1,0.8630202363881004,PUT,False
111,0,115,-1,0.10798513796703314,PUT,False
112,0,788,-1,0.10995949786877347,PUT,False
113,0,313,-1,0.8615574969478903,PUT,True
114,0,782,-1,0.8549559780099188,PUT,False
115,1,92,-1,0.8670840874362226,PUT,False
116,1,54,-1,0.1084613878054549,PUT,False
117,1,418,-1,0.8439313381829181,PUT,False
118,1,109,-1,0.8675306350247071,PUT,False
119,1,850,-1,0.8688476014509386,PUT,False
120,0,76,-1,0.8608764604384848,PUT,False
121,1,972,-1,0.11258857282646495,PUT,False
122,0,358,-1,0.10976901308108737,PUT,True
123,0,582,-1,0.11114407546631896,PUT,False
124,1,664,-1,0.8564157275687373,PUT,False
125,1,960,-1,0.8686358521685265,PUT,False
126,0,296,-1,0.11137206873669928,PUT,False
127,1,834,-1,0.8475823883240572,PUT,False
128,1,818,-1,0.8719746774385918,PUT,False
129,0,352,-1,0.8679250464422326,PUT,False
130,0,352,0,0.0,END,False
131,0,695,-1,0.8618684463767328,PUT,True
132,1,375,-1,0.10956156614390104,PUT,False
133,0,282,-1,0.11344733408191367,PUT,False
134,0,999,-1,0.8532829808218843,PUT,False
135,1,567,-1,0.10995717798382175,PUT,False
136,1,389,-1,0.8664484324263636,PUT,False
137,0,818,-1,0.8814366873822648,PUT,False
138,0,918,-1,0.11314959300323407,PUT,False
139,0,582,-1,0.11498569230141603,PUT,False
140,0,905,-1,0.1116714184789908,PUT,False
141,1,651,-1,0.8618568283720942,PUT,False
142,0,340,-1,0.11141194026597408,PUT,False
143,1,693,-1,0.10875308954967906,PUT,False
144,0,427,-1,0.11332878587066773,PUT,True
145,0,319,-1,0.10937987602723676,PUT,False
146,0,368,-1,0.1112839775128212,PUT,False
147,0,834,-1,0.8546205451826439,PUT,False
148,1,482,-1,0.8394692921031164,PUT,False
149,0,217,-1,0.8632319528517968,PUT,False
150,0,294,-1,0.8524667813006764,PUT,False
151,1,319,-1,0.11233238782255092,PUT,False
152,1,991,-1,0.8617847158113326,PUT,False
153,1,225,-1,0.11111512780515469,PUT,False
154,1,909,-1,0.11217099997240287,PUT,False
155,0,312,-1,0.8627078355868165,PUT,False
156,1,709,-1,0.11449525574351274,PUT,False
157,1,360,-1,0.11264557698201876,PUT,False
158,1,605,-1,0.8592048999041281,PUT,False
159,0,9,-1,0.11345471937818154,PUT,False
160,0,466,-1,0.8633802913404997,PUT,False
161,1,205,-1,0.1074217099623312,PUT,False
162,1,205,1,0.0,END,False
163,0,510,-1,0.8600317666202513,PUT,False
164,0,538,-1,0.11185769580819811,PUT,False
165,1,966,-1,0.11030581993135273,PUT,False
166,0,506,-1,0.11450261832479615,PUT,False
167,0,93,-1,0.11140051180678834,PUT,False
168,0,538,-1,0.8537404709464936,PUT,False
169,0,538,0,0.0,END,False
170,0,374,-1,0.11460344912640641,PUT,False
171,1,740,-1,0.11349972638073963,PUT,False
172,1,740,1,0.0,END,False
173,1,897,-1,0.8741631192276317,PUT,False
174,0,224,-1,0.11290963051391457,PUT,False
175,0,145,-1,0.11011233496110052,PUT,False
176,1,575,-1,0.8778500566832869,PUT,False
177,1,496,-1,0.10920936612455491,PUT,False
178,0,577,-1,0.8691145032293662,PUT,False
179,1,202,-1,0.8599291739621604,PUT,False
180,1,891,-1,0.8569910617411285,PUT,False
181,0,667,-1,0.11177618176178009,PUT,False
182,1,197,-1,0.8667443984218216,PUT,False
183,1,515,-1,0.113735227896163,PUT,False
184,1,477,-1,0.8630816331676826,PUT,False
185,0,690,-1,0.11236833689037863,PUT,False
186,0,625,-1,0.1135518678151005,PUT,False
187,1,561,-1,0.8713477234807802,PUT,False
188,0,884,-1,0.11411861850108954,PUT,False
189,1,833,-1,0.11354423114847555,PUT,False
190,1,833,1,0.0,END,False
191,0,654,-1,0.863464592008151,PUT,False
192,0,994,-1,0.11313796802964948,PUT,False
193,1,761,-1,0.1086678581664198,PUT,False
194,0,107,-1,0.8760238291373672,PUT,False
195,0,107,0,0.0,END,False
196,1,275,-1,0.8645639110194029,PUT,False
197,0,137,-1,0.8638577928301578,PUT,False
198,1,882,-1,0.11039182301636177,PUT,False
199,0,20,-1,0.8541641824219194,PUT,False
200,0,542,-1,0.863722308596735,PUT,False
201,0,615,-1,0.11116290672391067,PUT,False
202,0,14,-1,0.8813129511945127,PUT,False
203,1,761,-1,0.8456520801189152,PUT,False
204,1,57,-1,0.8705622936843785,PUT,False
205,1,57,0,0.0,END,False
206,1,784,-1,0.8884988156304712,PUT,False
207,0,335,-1,0.10995498746053065,PUT,False
208,0,891,-1,0.8657497551454378,PUT,False
209,1,720,-1,0.8430167807127211,PUT,False
210,1,525,-1,0.11117213269845028,PUT,False
211,1,449,-1,0.8553705838293661,PUT,False
212,1,532,-1,0.8641839095563668,PUT,False
213,1,801,-1,0.1101951130047536,PUT,False
214,0,882,-1,0.11315454535882243,PUT,False
215,1,965,-1,0.11249119585115022,PUT,False
216,1,605,-1,0.8563895678218256,PUT,False
217,1,844,-1,0.8526816068418349,PUT,False
218,1,844,0,0.0,END,False
219,1,266,-1,0.10896639852015597,PUT,False
220,0,418,-1,0.11274153533371621,PUT,False
221,0,178,-1,0.11113090080935556,PUT,False
222,0,334,-1,0.10954612887670018,PUT,False
223,1,184,-1,0.11099006604937588,PUT,False
224,1,739,-1,0.8550993405930721,PUT,False
225,1,568,-1,0.11065381998800505,PUT,False
226,1,822,-1,0.8814959506567152,PUT,False
227,1,616,-1,0.10859599680513131,PUT,False
228,1,616,1,0.0,END,False
229,1,281,-1,0.11006789210238588,PUT,False
230,1,281,1,0.0,END,False
231,1,580,-1,0.11104258024941331,PUT,False
232,0,818,-1,0.11243352706684552,PUT,False
233,1,579,-1,0.8710577663990681,PUT,False
234,0,743,-1,0.10829277050510366,PUT,False
235,0,743,1,0.0,END,False
236,0,526,-1,0.11489994211789901,PUT,False
237,1,178,-1,0.8821796318832191,PUT,False
238,0,886,-1,0.11110513304943409,PUT,False
239,0,688,-1,0.8649693348733803,PUT,False
240,0,595,-1,0.870466239671508,PUT,False
241,0,519,-1,0.8625868940311642,PUT,False
242,0,599,-1,0.8395550410118583,PUT,False
243,1,250,-1,0.8741955535986122,PUT,False
244,1,158,-1,0.8510302764346923,PUT,False
245,1,630,-1,0.11074546394356681,PUT,False
246,0,971,-1,0.11180231132509935,PUT,False
247,0,773,-1,0.879624844016015,PUT,False
248,0,589,-1,0.8676398784502172,PUT,False
249,0,653,-1,0.8663208481952791,PUT,False
250,1,866,-1,0.11040633033204089,PUT,False
251,1,470,-1,0.1079705747245676,PUT,False
252,1,23,-1,0.8790840458255904,PUT,False
253,0,240,-1,0.8820701501892766,PUT,False
254,1,51,-1,0.8613301529479798,PUT,False
255,0,562,-1,0.10957552984402903,PUT,False
256,0,848,-1,0.1121485039877767,PUT,False
257,0,848,1,0.0,END,False
258,1,437,-1,0.854630117064608,PUT,False
259,0,372,-1,0.8501717375487544,PUT,False
260,1,528,-1,0.11385040423049714,PUT,False
261,1,528,-1,0.8647855297783072,PUT,False
262,1,962,-1,0.11155868414011648,PUT,False
263,0,493,-1,0.11083766136864005,PUT,False
264,1,623,-1,0.8797470131277941,PUT,False
265,1,979,-1,0.1116086470366092,PUT,False
266,0,529,-1,0.11281371361224482,PUT,False
267,1,62,-1,0.10600192476407957,PUT,False
268,0,599,-1,0.11021065575360008,PUT,False
269,1,695,-1,0.11231029542955588,PUT,False
270,0,706,-1,0.8582584708031574,PUT,False
271,1,985,-1,0.8454778155209849,PUT,False
272,0,112,-1,0.11168381152310072,PUT,False
273,0,368,-1,0.8735351907470734,PUT,False
274,0,632,-1,0.8512752348650962,PUT,False
275,1,388,-1,0.8790745480325549,PUT,False
276,0,866,-1,0.10918846576198164,PUT,False
277,0,774,-1,0.8719746991125287,PUT,False
278,0,774,0,0.0,END,False
279,1,613,-1,0.11116314073578988,PUT,False
280,1,613,1,0.0,END,False
281,1,989,-1,0.8889085341304788,PUT,False
282,0,161,-1,0.11104972992608646,PUT,False
283,0,437,-1,0.8515037405089823,PUT,False
284,1,133,-1,0.8637057755719024,PUT,False
285,1,970,-1,0.11256723504221108,PUT,False
286,1,970,1,0.0,END,False
287,1,378,-1,0.8552431173558418,PUT,False
288,0,49,-1,0.11094852638878676,PUT,False
289,0,121,-1,0.11041846437588575,PUT,False
290,0,813,-1,0.11115853131781976,PUT,False
291,0,359,-1,0.11189306946486885,PUT,False
292,1,367,-1,0.11006414145051757,PUT,False
293,1,839,-1,0.8729854055981495,PUT,False
294,0,669,-1,0.8710609322724826,PUT,False
295,1,817,-1,0.8768758664152995,PUT,False
296,0,621,-1,0.8502491209111234,PUT,False
297,0,599,-1,0.8647328883190769,PUT,False
298,0,167,-1,0.11173405218833359,PUT,False
299,0,498,-1,0.8545526570790047,PUT,False
300,0,456,-1,0.10767736711207326,PUT,True
301,1,305,-1,0.11197165144823988,PUT,False
302,0,530,-1,0.10940987008237749,PUT,False
303,1,870,-1,0.11233411142235235,PUT,False
304,1,870,1,0.0,END,False
305,0,815,-1,0.11062919175550358,PUT,False
306,0,976,-1,0.10755233829773343,PUT,False
307,1,371,-1,0.8812934524178833,PUT,False
308,1,1,-1,0.11175200241481721,PUT,False
309,0,797,-1,0.8619495053679717,PUT,False
310,1,907,-1,0.10794391816752488,PUT,False
311,1,343,-1,0.11058237872183925,PUT,False
312,0,948,-1,0.11415460981587623,PUT,False
313,0,216,-1,0.11260747846633236,PUT,False
314,0,593,-1,0.8711313817795258,PUT,False
315,0,593,0,0.0,END,False
316,0,528,-1,0.11296156154301767,PUT,False
317,0,3,-1,0.10864511276222284,PUT,False
318,0,117,-1,0.11106400573870137,PUT,False
319,1,667,-1,0.1128329108135504,PUT,False
320,1,653,-1,0.8682889555964808,PUT,False
321,1,923,-1,0.8816564894359062,PUT,False
322,1,278,-1,0.8846277936386494,PUT,False
323,0,268,-1,0.8456721845888537,PUT,False
324,1,915,-1,0.11013100730525469,PUT,False
325,1,120,-1,0.11114706225986412,PUT,False
326,1,120,1,0.0,END,False
327,1,849,-1,0.1099817080576474,PUT,False
328,1,658,-1,0.1141481537141713,PUT,False
329,1,658,1,0.0,END,False
330,1,972,-1,0.8729267305602605,PUT,False
331,1,289,-1,0.8488308993980671,PUT,False
332,1,712,-1,0.890177073306781,PUT,False
333,1,930,-1,0.8608840847015489,PUT,False
334,0,673,-1,0.8829956295387593,PUT,False
335,1,166,-1,0.8575308162391367,PUT,False
336,0,133,-1,0.10889159197091063,PUT,True
337,0,14,-1,0.8736943897799684,PUT,False
338,1,111,-1,0.10949218117270575,PUT,False
339,0,513,-1,0.11007733778740258,PUT,False
340,0,98,-1,0.11277141809419226,PUT,False
341,0,679,-1,0.10945648837278753,PUT,False
342,0,679,1,0.0,END,False
343,1,991,-1,0.11184613922164728,PUT,False
344,1,879,-1,0.8784238637735228,PUT,False
345,0,718,-1,0.1124099490442332,PUT,False
346,1,277,-1,0.886525567058583,PUT,False
347,0,480,-1,0.87533242996954,PUT,False
348,1,841,-1,0.1126817048637361,PUT,False
349,0,59,-1,0.8532573495926932,PUT,False
350,0,646,-1,0.8423205055911105,PUT,False
351,0,646,0,0.0,END,False
352,1,792,-1,0.11137052994384268,PUT,False
353,0,558,-1,0.11218426721532046,PUT,False
354,0,558,1,0.0,END,False
355,0,631,-1,0.8600895013382129,PUT,False
356,1,322,-1,0.1105875770271644,PUT,False
357,1,307,-1,0.11139120756225365,PUT,False
358,1,318,-1,0.11445515694276118,PUT,False
359,1,551,-1,0.8524719210671097,PUT,False
360,0,486,-1,0.8676313374759866,PUT,False
361,0,379,-1,0.8549291946970246,PUT,False
362,0,698,-1,0.8579385086996638,PUT,False
363,0,28,-1,0.11284622469166787,PUT,False
364,0,527,-1,0.11230078517392353,PUT,True
365,1,324,-1,0.8712483202551501,PUT,False
366,0,78,-1,0.10897918446686634,PUT,False
367,1,469,-1,0.10944341342536475,PUT,False
368,1,470,-1,0.11078921727622494,PUT,False
369,0,34,-1,0.8565512043957635,PUT,False
370,0,319,-1,0.10829900131749551,PUT,False
371,0,595,-1,0.8726431375075935,PUT,False
372,1,239,-1,0.8751850229909065,PUT,False
373,1,934,-1,0.11222016426605612,PUT,False
374,1,621,-1,0.8841392932078991,PUT,False
375,0,11,-1,0.11067924856530803,PUT,False
376,0,361,-1,0.11020262516366774,PUT,False
377,0,361,1,0.0,END,False
378,1,664,-1,0.846190338492086,PUT,False
379,1,526,-1,0.8660132926938192,PUT,False
380,0,513,-1,0.10827568821063598,PUT,False
381,0,409,-1,0.8530217952420773,PUT,False
382,1,869,-1,0.11142562562172484,PUT,False
383,0,884,-1,0.8868180906732844,PUT,False
384,0,477,-1,0.11229337426843541,PUT,False
385,0,477,1,0.0,END,False
386,1,359,-1,0.11210821857547891,PUT,False
387,0,916,-1,0.8569737711124433,PUT,False
388,0,411,-1,0.8606566306156211,PUT,False
389,1,894,-1,0.8677172590015262,PUT,False
390,0,203,-1,0.8643066020092319,PUT,False
391,0,859,-1,0.11396785781469976,PUT,False
392,0,781,-1,0.8775732636143289,PUT,False
393,0,482,-1,0.8376265240647074,PUT,False
394,1,862,-1,0.8451813200836719,PUT,False
395,1,621,-1,0.11147428103869629,PUT,False
396,1,343,-1,0.1121471404024209,PUT,False
397,0,788,-1,0.8636790811462947,PUT,False
398,1,187,-1,0.8761361517574272,PUT,False
399,0,734,-1,0.1084544610426768,PUT,False
400,0,734,1,0.0,END,False
401,1,973,-1,0.8808624969433045,PUT,False
402,1,973,0,0.0,END,False
403,1,491,-1,0.8648500994920243,PUT,False
404,0,402,-1,0.8778881543278404,PUT,False
405,0,268,-1,0.8623772301446697,PUT,False
406,1,511,-1,0.8708556914329697,PUT,False
407,1,26,-1,0.8664679504345782,PUT,False
408,1,867,-1,0.878811401954477,PUT,False
409,1,685,-1,0.10911237490310113,PUT,False
410,0,850,-1,0.8434184426698682,PUT,False
411,1,179,-1,0.8833961066874454,PUT,False
412,0,514,-1,0.8734874355499068,PUT,False
413,0,619,-1,0.847824104961305,PUT,False
414,1,618,-1,0.10962855029977597,PUT,False
415,1,564,-1,0.10945922804029293,PUT,False
416,0,419,-1,0.11219373774249429,PUT,False
417,1,861,-1,0.11376201815735021,PUT,False
418,1,830,-1,0.8782151986881177,PUT,False
419,1,97,-1,0.8684376324675973,PUT,False
420,1,475,-1,0.8553062712688378,PUT,False
421,0,688,-1,0.8663192570530216,PUT,False
422,0,965,-1,0.8832719482235385,PUT,False
423,0,750,-1,0.11257972026543801,PUT,False
424,1,649,-1,0.10962348462509758,PUT,False
425,0,150,-1,0.854349623597163,PUT,False
426,0,567,-1,0.11168042036984971,PUT,False
427,0,212,-1,0.11118746239828564,PUT,False
428,0,28,-1,0.11112213498894459,PUT,False
429,0,261,-1,0.11008796950700767,PUT,False
430,1,371,-1,0.8674209286325707,PUT,False
431,1,375,-1,0.8751348287474009,PUT,False
432,1,375,0,0.0,END,False
433,1,630,-1,0.8574669784864772,PUT,False
434,0,337,-1,0.11001881864280649,PUT,False
435,1,324,-1,0.11160893645184787,PUT,False
436,1,324,1,0.0,END,False
437,0,319,-1,0.10982497656230608,PUT,False
438,0,319,1,0.0,END,False
439,0,161,-1,0.8647236709412317,PUT,False
440,0,161,0,0.0,END,False
441,1,800,-1,0.862149579587408,PUT,False
442,0,915,-1,0.11167937757288897,PUT,False
443,0,715,-1,0.8470792985767126,PUT,False
444,0,449,-1,0.11278379089566722,PUT,False
445,0,449,1,0.0,END,False
446,0,514,-1,0.8542929197866626,PUT,False
447,0,370,-1,0.1121578434489253,PUT,True
448,1,531,-1,0.11209852722032264,PUT,False
449,1,661,-1,0.11245882636348074,PUT,False
450,0,550,-1,0.8619574260899276,PUT,False
451,1,632,-1,0.10817847340005406,PUT,False
452,1,70,-1,0.8726542862932245,PUT,False
453,1,660,-1,0.884876106460183,PUT,False
454,1,90,-1,0.8654584055718966,PUT,False
455,0,76,-1,0.8320177260943109,PUT,False
456,0,76,0,0.0,END,False
457,0,288,-1,0.11074131535031391,PUT,False
458,0,218,-1,0.8465129875783732,PUT,False
459,0,872,-1,0.11149359346194034,PUT,False
460,0,129,-1,0.108121178590979,PUT,False
461,1,652,-1,0.8774572755931138,PUT,False
462,0,894,-1,0.11275226793658154,PUT,False
463,0,62,-1,0.8708776936606055,PUT,False
464,0,115,-1,0.10921181416591605,PUT,False
465,1,184,-1,0.10931640311121175,PUT,False
466,0,834,-1,0.8803639203990536,PUT,False
467,0,834,0,0.0,END,False
468,0,409,-1,0.11215715975420157,PUT,False
469,1,421,-1,0.11063639027435831,PUT,False
470,0,249,-1,0.11438453908940001,PUT,False
471,1,2,-1,0.11024802932052502,PUT,False
472,0,606,-1,0.10755394735266227,PUT,False
473,0,62,-1,0.8939698946065738,PUT,False
474,0,62,0,0.0,END,False
475,1,13,-1,0.8824574365905077,PUT,False
476,1,989,-1,0.11083941941461324,PUT,False
477,0,256,-1,0.11104508540526022,PUT,False
478,0,418,-1,0.8732947287519097,PUT,False
479,0,455,-1,0.11028828860246781,PUT,False
480,0,323,-1,0.11360438700772885,PUT,False
481,1,830,-1,0.1121672839773431,PUT,False
482,0,13,-1,0.8430602830301092,PUT,False
483,1,100,-1,0.8530445456259634,PUT,False
484,0,479,-1,0.1098610296577797,PUT,False
485,1,413,-1,0.11024058386773819,PUT,False
486,1,413,1,0.0,END,False
487,0,874,-1,0.1091086653610443,PUT,False
488,0,874,1,0.0,END,False
489,0,492,-1,0.8508961901341942,PUT,False
490,0,968,-1,0.111504135470957,PUT,False
491,0,401,-1,0.11299804011718857,PUT,False
492,1,329,-1,0.11205850740120994,PUT,False
493,0,113,-1,0.8602881157133081,PUT,False
494,0,113,0,0.0,END,False
495,0,690,-1,0.11329470211349058,PUT,False
496,1,605,-1,0.8749225738733745,PUT,False
497,1,812,-1,0.10986432146830812,PUT,False
498,1,166,-1,0.11188862082146439,PUT,False
499,1,166,1,0.0,END,False
500,1,862,-1,0.8664697016620602,PUT,False
501,1,862,0,0.0,END,False
502,0,360,-1,0.8627591274719738,PUT,False
503,1,99,-1,0.10924121257775705,PUT,True
504,0,314,-1,0.10815310238333259,PUT,False
505,1,770,-1,0.11121303292368077,PUT,False
506,1,770,1,0.0,END,False
507,1,194,-1,0.11100326993792098,PUT,False
508,0,198,-1,0.865371462793512,PUT,False
509,0,670,-1,0.8715969346234138,PUT,False
510,0,670,0,0.0,END,False
511,0,597,-1,0.11455723608856526,PUT,False
512,1,999,-1,0.8483300567578063,PUT,False
513,1,999,0,0.0,END,False
514,0,915,-1,0.8759282828037933,PUT,False
515,0,267,-1,0.10836281317643001,PUT,False
516,1,803,-1,0.11191202563157257,PUT,False
517,0,491,-1,0.8422639616186008,PUT,False
518,0,979,-1,0.11113128750474514,PUT,False
519,0,129,-1,0.86534341771027,PUT,False
520,1,666,-1,0.8748750157431547,PUT,False
521,0,518,-1,0.8832157706883855,PUT,False
522,0,448,-1,0.8264388524022406,PUT,False
523,0,819,-1,0.8382136166474186,PUT,False
524,0,802,-1,0.8792738776921208,PUT,False
525,0,806,-1,0.11256833014791666,PUT,False
526,0,563,-1,0.11235986170310523,PUT,False
527,0,563,1,0.0,END,False
528,0,631,-1,0.8578710590416299,PUT,False
529,0,287,-1,0.8391245542238375,PUT,False
530,0,172,-1,0.11339353801751482,PUT,True
531,0,54,-1,0.11271225303590185,PUT,False
532,0,430,-1,0.8590596155417303,PUT,False
533,1,195,-1,0.8489482238722706,PUT,False
534,0,636,-1,0.10972902039984693,PUT,False
535,0,895,-1,0.858599013777706,PUT,False
536,0,255,-1,0.8670193017289444,PUT,False
537,1,623,-1,0.11291586742102835,PUT,False
538,1,792,-1,0.8630475898512916,PUT,False
539,0,718,-1,0.10585961100128113,PUT,False
540,1,222,-1,0.8498536869773861,PUT,False
541,1,984,-1,0.8757449055869393,PUT,False
542,0,747,-1,0.1145220154017519,PUT,False
543,1,201,-1,0.11050351656033153,PUT,False
544,0,741,-1,0.11373281154532064,PUT,False
545,1,941,-1,0.8649863674953043,PUT,False
546,0,974,-1,0.8708024050089263,PUT,False
547,0,233,-1,0.10800059452195962,PUT,False
548,0,233,1,0.0,END,False
549,1,881,-1,0.8697182875009529,PUT,False
550,0,685,-1,0.11052431666446115,PUT,False
551,0,226,-1,0.11276216957817288,PUT,False
552,0,51,-1,0.8459301437321115,PUT,False
553,0,600,-1,0.10728577651156808,PUT,False
554,1,20,-1,0.11320993351581599,PUT,False
555,1,455,-1,0.1094726861662776,PUT,False
556,0,660,-1,0.10895908374496119,PUT,False
557,0,545,-1,0.11218826000399568,PUT,False
558,0,71,-1,0.1121425921091354,PUT,False
559,0,270,-1,0.8457920696607099,PUT,False
560,1,416,-1,0.8671426775273174,PUT,False
561,1,608,-1,0.8661848306363139,PUT,False
562,1,608,0,0.0,END,False
563,0,908,-1,0.865008077604628,PUT,False
564,1,997,-1,0.8725982249398618,PUT,False
565,0,451,-1,0.11179638079470283,PUT,False
566,0,191,-1,0.1136828262631431,PUT,False
567,0,37,-1,0.8837191668535611,PUT,True
568,1,191,-1,0.867083902253331,PUT,True
569,0,582,-1,0.8895423092133601,PUT,False
570,0,582,0,0.0,END,False
571,1,641,-1,0.8612151031705746,PUT,False
572,0,521,-1,0.8403639594451381,PUT,False
573,1,140,-1,0.11383575104794613,PUT,False
574,1,794,-1,0.8538270939591425,PUT,False
575,1,794,0,0.0,END,False
576,1,496,-1,0.1126870255758346,PUT,False
577,1,484,-1,0.11381228420343303,PUT,False
578,0,625,-1,0.8687132575956539,PUT,False
579,0,625,0,0.0,END,False
580,1,488,-1,0.8675879242629451,PUT,False
581,0,489,-1,0.11140144182731539,PUT,False
582,0,108,-1,0.865240639430652,PUT,False
583,0,108,0,0.0,END,False
584,1,125,-1,0.10964696538734137,PUT,False
585,0,606,-1,0.11348592962208708,PUT,False
586,1,224,-1,0.11203494990925827,PUT,False
587,0,354,-1,0.11128055246453425,PUT,False
588,0,143,-1,0.870926306942001,PUT,False
589,1,428,-1,0.11002268366887324,PUT,False
590,0,469,-1,0.8719011444970252,PUT,False
591,0,130,-1,0.8525749233932975,PUT,False
592,1,239,-1,0.10978784477185795,PUT,False
593,1,239,1,0.0,END,False
594,0,789,-1,0.11087009011748476,PUT,False
595,0,611,-1,0.8569463015450316,PUT,False
596,1,433,-1,0.11146333080290761,PUT,False
597,0,610,-1,0.1102298187141709,PUT,False
598,0,70,-1,0.853079320956428,PUT,False
599,1,364,-1,0.853679600569035,PUT,False
600,1,98,-1,0.87570642382848,PUT,False
601,0,892,-1,0.8709097909810631,PUT,False
602,0,892,0,0.0,END,False
