,worker_id,busket_id,product_id,weight,operation,label
187,6,76,85,0.33894402477355406,PUT,False
188,14,469,79,0.9688245214777074,PUT,False
189,13,975,50,0.6029299089366426,PUT,False
190,14,847,79,0.9704801216473965,PUT,False
191,5,523,28,0.03642749712004972,PUT,False
192,1,738,83,0.4116560990205289,PUT,False
193,7,250,93,0.12426057728815754,PUT,False
194,13,422,38,0.44662241838006206,PUT,False
195,10,381,38,0.4438276251013915,PUT,False
196,12,271,35,0.7059992039097372,PUT,False
197,3,283,65,0.05632188691683732,PUT,False
198,2,705,91,0.07194082431469208,PUT,False
199,5,904,11,0.39451343913687675,PUT,False
200,9,658,19,0.7473114790561626,PUT,False
201,13,102,81,0.15408690864353025,PUT,False
202,9,402,15,0.05137044416521419,PUT,False
203,7,744,96,0.35545345182814136,PUT,False
204,3,75,81,0.16965511286360588,PUT,False
205,3,887,14,0.663960330000295,PUT,False
206,2,400,15,0.05124309044574532,PUT,False
207,7,919,95,0.8368331932240235,PUT,False
208,11,760,70,0.6841319168919178,PUT,False
209,6,208,54,0.2927562174921604,PUT,False
210,14,353,37,0.5445185466224197,PUT,False
211,11,368,17,0.7768605408703154,PUT,False
212,5,832,60,0.918463798109529,PUT,False
213,13,828,83,0.3741835321955312,PUT,False
214,7,787,57,0.8796473152704023,PUT,False
215,14,872,26,0.8802050603802172,PUT,False
216,3,749,57,0.880304121412116,PUT,False
217,9,324,69,0.6709249695893429,PUT,False
218,12,993,75,0.9992310899380581,PUT,False
219,7,200,57,0.8796965784651347,PUT,False
220,6,609,22,0.46512153711175946,PUT,False
221,7,121,88,0.5445612795343922,PUT,False
222,0,550,18,0.6643484300848131,PUT,False
223,7,492,22,0.45939856065256923,PUT,False
224,0,483,51,0.12860517811543476,PUT,False
225,8,711,91,0.07233772929058155,PUT,False
226,7,771,89,0.4531254378768342,PUT,False
227,9,604,63,0.09621610459161616,PUT,False
228,9,297,47,0.15348478797576565,PUT,False
229,7,153,77,0.6701423815211754,PUT,False
230,12,330,63,0.10178023338318178,PUT,False
231,11,455,11,0.4185957011045309,PUT,False
232,1,198,86,0.7952072740041731,PUT,False
233,3,993,60,0.9410609102213906,PUT,False
234,3,982,53,0.2627667770234584,PUT,False
235,3,808,62,0.7061551634754797,PUT,False
236,9,429,6,0.47185404615975063,PUT,False
237,5,653,97,0.2363379183035002,PUT,False
238,8,617,85,0.3366680930719132,PUT,False
239,6,777,5,0.8692300807898158,PUT,False
240,12,999,70,0.6462577307454214,PUT,False
241,13,6,14,0.7030606933627385,PUT,False
242,7,993,67,0.3866847297797243,PUT,False
243,11,135,53,0.26488865385497196,PUT,False
244,14,835,66,0.8317372265828753,PUT,False
245,5,180,94,0.6710322881648418,PUT,True
246,13,575,28,0.038722722335241974,PUT,False
247,10,300,86,0.7876689226511155,PUT,False
248,14,829,95,0.836517858348511,PUT,False
249,5,670,98,0.9661386956977449,PUT,False
250,8,362,31,0.20419413227082683,PUT,False
251,13,565,3,0.2892973929519297,PUT,False
252,9,865,17,0.7383201806363603,PUT,False
253,3,99,26,0.8828362472828875,PUT,False
254,10,707,51,0.1308509033059294,PUT,False
255,5,535,72,0.8639626920946937,PUT,False
256,7,384,79,0.9151776319959883,PUT,False
257,11,966,49,0.04875326255367456,PUT,False
258,6,577,10,0.7053830441789528,PUT,True
259,11,553,19,0.7751913746506414,PUT,False
260,9,0,1,0.7015618208056432,PUT,False
261,10,290,53,0.26289243003602,PUT,False
262,2,88,17,0.7222211946277123,PUT,False
263,12,451,29,0.8257989035055366,PUT,False
264,13,313,98,0.9249937314900957,PUT,False
265,2,681,14,0.6690271903266088,PUT,False
266,7,669,84,0.7260269453464601,PUT,False
267,1,992,8,0.06421270337626551,PUT,False
268,14,493,69,0.6704478218413247,PUT,False
269,10,803,5,0.8650168294627716,PUT,False
270,4,322,75,0.9277878911373633,PUT,False
271,13,639,16,0.799917660365261,PUT,False
272,2,785,32,0.14896020139283137,PUT,False
273,12,517,68,0.26881484038496944,PUT,False
274,0,107,72,0.847183364060146,PUT,False
275,1,918,23,0.2987591130167371,PUT,False
276,6,515,76,0.40259507427255375,PUT,False
277,9,307,72,0.8629577365056421,PUT,False
278,12,340,67,0.3970625406892793,PUT,False
279,7,525,9,0.23787286678978448,PUT,False
280,6,318,43,0.7953496394450081,PUT,False
281,13,478,13,0.10040018412312729,PUT,False
282,7,31,57,0.880283513268262,PUT,False
283,11,894,23,0.3091667776224888,PUT,False
284,3,301,62,0.6896786828282068,PUT,False
285,10,890,86,0.7909823200170225,PUT,False
286,14,89,83,0.408934553074277,PUT,False
287,7,181,52,0.7331367403655469,PUT,False
288,8,467,23,0.2995479869625746,PUT,False
289,2,620,32,0.14314933697522492,PUT,False
290,12,339,85,0.34036288422587113,PUT,False
291,4,542,58,0.2880423028650018,PUT,False
292,1,370,84,0.7445521927170786,PUT,False
293,1,445,2,0.08179939741818473,PUT,False
294,2,611,95,0.8373350284470976,PUT,False
295,1,113,64,0.5026965243661494,PUT,False
296,2,913,94,0.6341786148916597,PUT,False
297,7,605,39,0.15929097073329956,PUT,False
298,0,233,58,0.2795303139424718,PUT,False
299,6,452,50,0.6305722422738602,PUT,False
300,1,525,57,0.8802158960427248,PUT,False
301,12,86,8,0.06367561646018974,PUT,False
302,0,294,45,0.11282260209462054,PUT,False
303,6,695,97,0.23221933528625854,PUT,False
304,9,136,30,0.19367681227393763,PUT,False
305,13,28,60,0.8941051732547219,PUT,False
306,7,221,15,0.04886632863536051,PUT,False
307,4,385,39,0.1632030592085567,PUT,False
308,2,125,75,1.0080724379211063,PUT,False
309,14,351,20,0.8955649576402728,PUT,False
310,5,28,65,0.056509195199337725,PUT,False
311,14,688,59,0.27327305373140526,PUT,False
312,3,996,52,0.7357619338682474,PUT,False
313,14,553,38,0.44367127182490135,PUT,False
314,7,651,96,0.36798490698401304,PUT,False
315,3,435,91,0.9045282440060113,PUT,True
316,7,498,87,0.5580420921632425,PUT,False
317,1,38,88,0.5485889883253814,PUT,False
318,11,932,64,0.4799976005317853,PUT,False
319,11,969,90,0.22616673432725665,PUT,False
320,8,276,97,0.2352371425470623,PUT,False
321,0,328,49,0.05161835896041392,PUT,False
322,8,199,13,0.10148075880588818,PUT,False
323,7,87,55,0.5277862003656271,PUT,False
324,3,810,75,0.981915437958003,PUT,False
325,14,159,41,0.8493628300314332,PUT,False
326,7,453,74,0.5721988754325953,PUT,False
327,10,428,45,0.11177702260303087,PUT,False
328,0,379,87,0.5274837990560562,PUT,False
329,5,842,22,0.4669478577269495,PUT,False
330,8,813,39,0.1696803679482804,PUT,False
331,11,774,47,0.15415526857813347,PUT,False
332,7,850,32,0.15039339165989551,PUT,False
333,14,430,31,0.20389852085955418,PUT,False
334,11,714,92,0.13384693507284626,PUT,False
335,11,45,90,0.22750999960294804,PUT,False
336,6,882,6,0.49946473949857545,PUT,False
337,5,776,37,0.5417005733838601,PUT,False
338,3,965,83,0.41007918603025606,PUT,False
339,11,154,77,0.6824581189853416,PUT,False
340,3,122,80,0.7397907663547679,PUT,False
341,8,927,68,0.2672946134199136,PUT,False
342,6,429,37,0.5399997020240225,PUT,False
343,4,727,17,0.7111844671695404,PUT,False
344,7,843,75,0.9643780544192846,PUT,False
345,8,819,97,0.25983002040017605,PUT,False
346,14,939,98,1.0382866715723202,PUT,False
347,12,269,96,0.35374176041850836,PUT,False
348,14,633,13,0.10282325185048205,PUT,False
349,13,76,48,0.5265714430567793,PUT,False
350,2,3,33,0.3820408507351867,PUT,False
351,4,484,96,0.3739913202716606,PUT,False
352,12,267,13,0.09669093087504065,PUT,False
353,1,594,83,0.3985176127102958,PUT,False
354,10,548,99,0.14054990179724905,PUT,False
355,8,202,29,0.8513974936956734,PUT,False
356,8,221,18,0.6692126128722421,PUT,False
357,0,746,6,0.49146599475108055,PUT,False
358,9,169,76,0.4017796373614457,PUT,False
359,14,944,18,0.6569456146087651,PUT,False
360,3,572,10,0.18802247916577797,PUT,False
361,14,495,92,0.13524218802102295,PUT,False
362,10,678,89,0.44615346752135904,PUT,False
363,5,623,93,0.1304726305972347,PUT,False
364,1,317,62,0.7103323242501187,PUT,False
365,3,626,37,0.5484362024209807,PUT,False
366,7,194,56,0.4272119776043369,PUT,False
367,0,983,66,0.7994226067476752,PUT,False
368,8,636,70,0.701764317362552,PUT,False
369,10,869,68,0.2663065382271556,PUT,False
370,13,683,44,0.941858992582157,PUT,False
371,13,332,30,0.19254920723517513,PUT,False
372,8,174,22,0.45666555164049716,PUT,False
373,14,817,16,0.8180874435873479,PUT,False
374,8,836,44,0.9232229980749248,PUT,False
375,5,585,7,0.25253676020897947,PUT,False
376,11,28,56,0.42343350745259567,PUT,False
377,1,478,87,0.5253450321842177,PUT,False
378,4,615,99,0.13917336147288728,PUT,False
379,8,442,57,0.8802443274302227,PUT,False
380,12,513,59,0.2742909863732149,PUT,False
381,11,387,33,0.41533331532812856,PUT,False
382,9,666,57,0.8794585466351736,PUT,False
383,14,867,46,0.6408701814221172,PUT,False
384,9,721,7,0.2647758076549091,PUT,False
385,5,551,26,0.8656303136430852,PUT,False
386,11,381,14,0.693992228432719,PUT,False
387,3,964,55,0.5321694531677619,PUT,False
388,4,41,68,0.2663867257104159,PUT,False
389,3,529,58,0.25957674327837715,PUT,False
390,2,573,63,0.10013121872882215,PUT,False
391,10,807,15,0.05139260154256638,PUT,False
392,0,430,80,0.7417097544786639,PUT,False
393,7,177,98,0.9088081161977942,PUT,False
394,9,549,87,0.5428460658415077,PUT,False
395,5,4,72,0.8612042255865179,PUT,False
396,10,637,73,0.6311673734073799,PUT,False
397,4,854,1,0.7120621979412518,PUT,False
398,11,792,41,0.9423989368873831,PUT,False
399,13,393,75,0.9713992753256268,PUT,False
400,11,937,76,0.4007720436542197,PUT,False
401,13,388,15,0.049715889853738794,PUT,False
402,10,692,1,0.7101773545436219,PUT,False
403,6,494,33,0.3874822609668158,PUT,False
404,12,237,87,0.4912075937597802,PUT,False
405,10,392,25,0.1253482375667476,PUT,False
406,11,874,40,0.66654681680159,PUT,False
407,8,550,0,0.049729335506252,PUT,False
408,6,854,65,0.05645899115683007,PUT,False
409,10,397,50,0.6234994285133262,PUT,False
410,13,359,3,0.29056754154214787,PUT,False
411,10,759,5,0.9029148570812949,PUT,False
412,5,471,93,0.12224352009480421,PUT,False
413,12,290,50,0.6216990813439989,PUT,False
414,1,133,89,0.4630875565498827,PUT,False
415,6,929,3,0.29593009084387173,PUT,False
416,8,91,98,0.9555459704823901,PUT,False
417,7,918,42,0.0390818610891765,PUT,False
418,0,56,99,0.14114558922748083,PUT,False
419,8,316,5,0.8710542511957263,PUT,False
420,13,107,80,0.7444834185884328,PUT,False
421,6,759,58,0.2742716252877738,PUT,False
422,13,689,38,0.45523678762934233,PUT,False
423,12,832,51,0.12864734801450897,PUT,False
424,13,530,65,0.05640559522560591,PUT,False
425,9,304,26,0.8797614056305023,PUT,False
426,3,677,14,0.7015769505250239,PUT,False
427,4,152,96,0.3621226297131034,PUT,False
428,8,65,7,0.24543621550516342,PUT,False
429,2,537,71,0.8140210853251691,PUT,False
430,12,296,69,0.6716982864839887,PUT,False
431,14,862,29,0.8582128788891258,PUT,False
432,8,410,40,0.6689079317421788,PUT,False
433,0,381,67,0.40465625631647545,PUT,False
434,2,231,76,0.395691125973031,PUT,False
435,6,887,23,0.3159050109418933,PUT,False
436,2,105,2,0.08167774319277417,PUT,False
437,14,19,55,0.5366354785298186,PUT,False
438,10,153,90,0.228325671245688,PUT,False
439,5,371,75,0.944861071424747,PUT,False
440,6,607,51,0.12638182733360395,PUT,False
441,5,572,48,0.5196797051487724,PUT,False
442,14,265,60,0.9405574403515924,PUT,False
443,1,441,65,0.05658269516925905,PUT,False
444,5,300,16,0.778116958342615,PUT,False
445,2,937,68,0.2669303143237708,PUT,False
446,7,583,15,0.05163335199610956,PUT,False
447,11,646,71,0.7465679802113881,PUT,False
448,9,444,39,0.17368526001367535,PUT,False
449,0,248,79,0.9909059416212836,PUT,False
450,0,896,45,0.1100273949936025,PUT,False
451,1,947,36,0.7953794459384851,PUT,False
452,10,388,6,0.4833744719891059,PUT,False
453,4,336,57,0.8805252021389024,PUT,False
454,10,674,39,0.15576479683407102,PUT,False
455,12,700,60,0.932581711351407,PUT,False
456,9,434,14,0.7007372347061975,PUT,False
457,0,207,65,0.05655974637503405,PUT,False
458,2,617,46,0.6137692225125468,PUT,False
459,14,549,96,0.34346788072355033,PUT,False
460,5,378,12,0.46668572718005025,PUT,False
461,5,565,36,0.7484540621009498,PUT,False
462,10,776,25,0.12713743866490704,PUT,False
463,5,256,83,0.4020120582371593,PUT,False
464,5,937,63,0.0985024167440448,PUT,False
465,9,933,25,0.1280755716375258,PUT,False
466,12,541,63,0.09288653242463829,PUT,False
467,14,767,55,0.5340295090423302,PUT,False
468,10,36,15,0.0497043658166438,PUT,False
469,11,892,33,0.4195616945570537,PUT,False
470,12,985,66,0.8043789576289395,PUT,False
471,5,649,46,0.6851196937332182,PUT,False
472,11,35,6,0.47554276247599553,PUT,False
473,2,21,33,0.3841500812630996,PUT,False
474,2,388,82,0.7179608673280123,PUT,False
475,12,111,96,0.3485378643974172,PUT,False
476,10,811,93,0.13372408505151873,PUT,False
477,10,972,63,0.09817741530684465,PUT,False
478,10,998,44,0.911962219305563,PUT,False
479,11,624,33,0.3777343340210995,PUT,False
480,9,906,7,0.2575188055419073,PUT,False
481,5,771,64,0.8577680370605114,PUT,True
482,6,0,0,0.0510193822427414,PUT,False
483,8,247,96,0.32107394420046126,PUT,False
484,13,265,63,0.09867441254129224,PUT,False
485,12,8,57,0.8795919356794503,PUT,False
486,3,10,28,0.03677753608168029,PUT,False
487,7,28,94,0.6341786148916597,PUT,False
488,9,31,51,0.12834707171011353,PUT,False
489,2,211,29,0.8390430386637215,PUT,False
490,7,188,50,0.6018720619948238,PUT,False
491,2,629,65,0.05651823528672673,PUT,False
492,6,994,37,0.5388959857752852,PUT,False
493,14,676,41,0.9038580370214783,PUT,False
494,8,64,49,0.04883442137099332,PUT,False
495,3,139,89,0.450724448902085,PUT,False
496,8,444,43,0.7974175888922019,PUT,False
497,4,106,97,0.23802652587496706,PUT,False
498,2,104,73,0.6303112689334268,PUT,False
499,10,981,0,0.048580674795686764,PUT,False
500,14,971,89,0.4626954782097864,PUT,False
501,6,947,52,0.763963470868255,PUT,False
502,3,305,37,0.5561163453026492,PUT,False
503,7,72,98,0.8874823287299305,PUT,False
504,3,892,9,0.22793160734913376,PUT,False
505,3,288,71,0.761948189173377,PUT,False
506,4,473,43,0.7491942098596673,PUT,False
507,12,398,56,0.4284655239487654,PUT,False
508,4,721,29,0.8485224068245588,PUT,False
509,1,763,43,0.7351546196785528,PUT,False
510,0,653,63,0.09401718255528918,PUT,False
511,2,241,37,0.5413411753353939,PUT,False
512,3,872,41,0.9176541317332118,PUT,False
513,9,13,5,0.8780135346173451,PUT,False
514,7,903,56,0.4045796420083351,PUT,False
515,0,245,27,0.9698005337624791,PUT,False
516,1,766,6,0.48645041818150364,PUT,False
517,8,80,74,0.5399384729022643,PUT,False
518,8,939,49,0.04901869323433102,PUT,False
519,8,949,19,0.7972248984051942,PUT,False
520,6,419,46,0.6661674857867834,PUT,False
521,7,974,40,0.0761409206672357,PUT,True
522,4,484,94,0.6341786148916597,PUT,False
523,14,819,67,0.4015216914825618,PUT,False
524,0,122,95,0.8400478228716614,PUT,False
525,9,115,49,0.053932244592406295,PUT,False
526,11,687,46,0.6358917515290611,PUT,False
527,0,998,98,0.9475827884185026,PUT,False
528,6,211,45,0.10807142837610596,PUT,False
529,5,154,32,0.15060001135012788,PUT,False
530,3,372,35,0.6833824604003048,PUT,False
531,4,547,64,0.48584395915248313,PUT,False
532,12,687,27,0.9961350878123362,PUT,False
533,8,636,56,0.4197019527591459,PUT,False
534,8,927,7,0.26092256915868567,PUT,False
535,8,989,4,0.40072068937259614,PUT,False
536,7,240,30,0.19074548418030807,PUT,False
537,9,399,56,0.4112077158895171,PUT,False
538,3,688,18,0.6616848879266672,PUT,False
539,14,695,59,0.2747839967789049,PUT,False
540,12,747,7,0.2619963226757897,PUT,False
541,10,263,14,0.6769006641350818,PUT,False
542,9,55,18,0.6698021741250864,PUT,False
543,11,722,76,0.39774968523567655,PUT,False
544,14,840,57,0.8814086715622876,PUT,False
545,0,49,43,0.786789237505252,PUT,False
546,2,232,99,0.14234374754006454,PUT,False
547,11,216,1,0.7097175623168183,PUT,False
548,10,482,55,0.5225895198280669,PUT,False
549,11,531,89,0.45268625755913394,PUT,False
550,1,493,34,0.9544297248060141,PUT,False
551,8,160,67,0.3861405727314045,PUT,False
552,4,13,45,0.10998055641191681,PUT,False
553,8,137,33,0.4082164400027533,PUT,False
554,5,656,87,0.5112895440832019,PUT,False
555,4,66,46,0.6757699355534333,PUT,False
556,5,978,41,0.8583656085867348,PUT,False
557,13,806,92,0.13569406639816536,PUT,False
558,1,142,52,0.7274923210224216,PUT,False
559,4,259,97,0.24067624704027227,PUT,False
560,4,639,71,0.7673857874688715,PUT,False
561,10,663,41,0.8889396740652986,PUT,False
562,12,130,67,0.42428346568678005,PUT,False
563,6,205,50,0.6249987574118365,PUT,False
564,11,488,40,0.6234042945824732,PUT,False
565,1,518,0,0.05053096708453908,PUT,False
566,14,167,49,0.04910273898982465,PUT,False
567,7,223,40,0.6816957847160341,PUT,False
568,7,868,74,0.5623464108035303,PUT,False
569,1,149,43,0.7566290505417109,PUT,False
570,2,331,52,0.7143799054245898,PUT,False
571,14,77,10,0.1777374364311142,PUT,False
572,5,229,66,0.7668600769106406,PUT,False
573,2,364,52,0.7264788532850112,PUT,False
574,10,923,45,0.11062995416648963,PUT,False
575,6,267,44,0.955847682700643,PUT,False
576,6,905,65,0.0568441023391323,PUT,False
577,9,371,56,0.4229984189184748,PUT,False
578,4,657,99,0.1402583353241315,PUT,False
579,8,500,72,0.8438802715469469,PUT,False
580,11,829,50,0.6130230570437012,PUT,False
581,1,737,62,0.7132674999287442,PUT,False
582,8,837,80,0.7415827131669466,PUT,False
583,11,410,50,0.6425896412652652,PUT,False
584,12,463,74,0.551426668486978,PUT,False
585,2,802,78,0.8904065495079185,PUT,False
586,1,485,1,0.7090314054313139,PUT,False
587,9,710,12,0.45560107636401415,PUT,False
588,6,699,56,0.42881389249617663,PUT,False
589,14,258,56,0.42210730709599115,PUT,False
590,4,331,83,0.40709163188205755,PUT,False
591,6,364,53,0.26314094218465267,PUT,False
592,1,124,94,0.6341786148916597,PUT,False
593,9,178,65,0.05640464787622642,PUT,False
594,4,665,3,0.2981432213480678,PUT,False
595,7,297,38,0.443181730092756,PUT,False
596,7,635,18,0.6655706073377409,PUT,False
597,1,754,44,0.8899136993217672,PUT,False
598,14,355,1,0.7101192155370909,PUT,False
599,6,505,27,0.9475250014672256,PUT,False
600,6,917,63,0.1811150302326041,PUT,True
601,2,784,48,0.5495786221386717,PUT,False
602,10,993,55,0.5350126001611042,PUT,False
603,10,363,67,0.3823178683799941,PUT,False
604,11,145,87,0.514156290068117,PUT,False
605,11,940,34,0.9727334319603558,PUT,False
606,6,187,30,0.9854194493928771,PUT,True
607,0,176,23,0.3067930261427783,PUT,False
