,worker_id,package_id,region_id,error_rate,operation,label
154,12,378,11,0.00010887988239302163,PUT,False
155,9,74,1,0.0004098616372965352,PUT,False
156,1,299,8,7.003552780795431e-05,PUT,False
157,6,227,15,0.00045639979865507433,PUT,False
158,5,759,3,0.00013054442116417294,PUT,False
159,10,723,7,3.4642967752504866e-05,PUT,False
160,3,626,9,0.0003699337754630302,PUT,False
161,5,349,8,1.043300713360665e-05,PUT,False
162,14,592,2,0.0007997915901160671,PUT,False
163,6,245,1,0.00032841040391919194,PUT,False
164,8,91,14,0.0003699672543542923,PUT,False
165,13,295,1,0.00012479573138506734,PUT,False
166,6,845,2,0.00026472448002396126,PUT,False
167,14,497,16,0.00031963483412148164,PUT,False
168,10,881,6,2.6431944176750054e-05,PUT,False
169,1,427,8,0.0002682268685489162,PUT,False
170,10,242,14,2.3230309520102365e-05,PUT,False
171,12,556,12,0.0004236889817065231,PUT,False
172,4,630,2,0.0005960176299466649,PUT,False
173,10,878,10,0.00015701120234311194,PUT,False
174,3,720,0,0.00012553141926548403,PUT,False
175,1,40,3,0.0003855027377603148,PUT,False
176,1,918,11,2.7623968991609075e-05,PUT,False
177,8,344,5,0.0002282497725564044,PUT,False
178,1,97,2,0.00019109762512668958,PUT,False
179,3,189,15,0.00024953302471938764,PUT,False
180,9,688,1,0.00023068632017142685,PUT,False
181,1,511,12,0.0006305534082561341,PUT,False
182,10,938,16,0.00032374202427961414,PUT,False
183,13,844,2,0.0006666240817679546,PUT,False
184,11,78,6,0.00020890722572706346,PUT,False
185,0,928,14,0.00037534700996925643,PUT,False
186,7,814,3,0.00020960900078916572,PUT,False
187,8,187,6,9.321821835167625e-05,PUT,False
188,13,254,0,0.00024337070845384463,PUT,False
189,4,27,4,6.02227179547968e-05,PUT,False
190,14,778,15,0.000628696133008294,PUT,False
191,12,234,6,0.00017383009381087043,PUT,False
192,3,713,5,6.397433622256232e-05,PUT,False
193,5,782,7,0.0005555962494754651,PUT,False
194,6,950,6,0.00023117777858103406,PUT,False
195,12,47,9,0.00027014752263496486,PUT,False
196,14,326,4,0.00019516261382280975,PUT,False
197,11,946,14,0.0001375880230908013,PUT,False
198,11,853,9,0.0005211297877267928,PUT,False
199,11,753,8,0.00031797154553581103,PUT,False
200,12,426,8,0.00031378489747419273,PUT,False
201,2,446,5,0.0003797814784954519,PUT,False
202,5,383,5,9.072144515268433e-05,PUT,False
203,8,555,3,0.0003681638981943452,PUT,False
204,9,98,13,0.00034437000822053985,PUT,False
205,5,303,10,0.0004605652070555982,PUT,False
206,11,158,7,0.00042884751257830597,PUT,False
207,9,927,6,0.0001912521578688552,PUT,False
208,11,313,8,0.0002628809317594743,PUT,False
209,5,293,1,0.00021265232914435478,PUT,False
210,10,733,11,0.0002177109485654915,PUT,False
211,6,655,5,7.153642224449958e-05,PUT,False
212,3,522,8,0.0005313807075822447,PUT,False
213,5,149,0,0.0004185035338538128,PUT,False
214,6,624,13,0.0003715623647021732,PUT,False
215,3,636,4,6.569001586066175e-05,PUT,False
216,14,722,11,0.00021225022996846767,PUT,False
217,7,226,5,0.0003516463449864719,PUT,False
218,1,997,2,0.0005223981695466566,PUT,False
219,0,178,15,2.7394908936198604e-05,PUT,False
220,4,977,15,5.153877924605413e-05,PUT,False
221,2,933,8,0.0001136188477563955,PUT,False
222,13,351,1,1.5466408638714715e-05,PUT,False
223,6,807,15,0.00013465202215259887,PUT,False
224,8,941,13,0.00023462049916268338,PUT,False
225,14,380,11,0.00037613508047011396,PUT,False
226,6,430,9,0.0002667422290506126,PUT,False
227,6,251,4,0.00041025455801257054,PUT,False
228,12,770,1,0.00026094562555036634,PUT,False
229,2,641,15,4.547367052431362e-05,PUT,False
230,0,300,4,0.00014888280782170927,PUT,False
231,12,870,0,0.0002886721965521197,PUT,False
232,1,935,9,0.0001298292663399616,PUT,False
233,13,336,0,0.00039735410380886297,PUT,False
234,5,467,13,0.0006962512866406304,PUT,False
235,13,727,16,0.0005553532568528795,PUT,False
236,10,756,2,8.082124465045588e-05,PUT,False
237,7,419,7,0.0005726665057335592,PUT,False
238,3,959,14,2.39881557724537e-05,PUT,False
239,4,57,14,8.148291479375704e-05,PUT,False
240,3,10,3,7.281759834074775e-05,PUT,False
241,7,168,0,7.7540533305309e-07,PUT,False
242,12,917,11,0.00015279701045148905,PUT,False
243,1,548,5,0.0001749980137146968,PUT,False
244,10,711,6,4.3564431070375764e-05,PUT,False
245,0,382,12,0.0004299841428110501,PUT,False
246,9,793,8,0.0004575576769149197,PUT,False
247,3,485,15,3.5953195984062874e-05,PUT,False
248,2,818,4,0.00023003833368171614,PUT,False
249,8,434,7,5.4701427551605357e-05,PUT,False
250,5,125,5,6.094953989651833e-05,PUT,False
251,1,145,15,8.130340771180836e-05,PUT,False
252,8,441,16,0.0003766059085908413,PUT,False
253,13,177,10,0.00024187990363613797,PUT,False
254,9,863,7,0.00035606866293555895,PUT,False
255,8,484,14,0.00033544004549425366,PUT,False
256,11,599,4,6.289897890262826e-05,PUT,False
257,12,200,0,6.092054590465183e-05,PUT,False
258,1,368,15,0.00010232255712052753,PUT,False
259,5,161,11,0.00039348961322383875,PUT,False
260,7,543,1,0.00041293475115188695,PUT,False
261,7,705,13,0.0005740613869342359,PUT,False
262,1,596,0,0.0005310346341138949,PUT,False
263,13,572,12,0.0006420756982919772,PUT,False
264,11,865,0,0.0008484625544159954,PUT,False
265,11,357,16,7.575909554751028e-05,PUT,False
266,12,719,14,0.0006157101240723259,PUT,False
267,13,749,11,0.0002053811336652437,PUT,False
268,0,707,3,0.0007565240636001037,PUT,False
269,14,148,3,8.152881443036712e-05,PUT,False
270,10,706,16,5.235659387359648e-05,PUT,False
271,11,506,8,0.000150846589005373,PUT,False
272,7,73,13,0.000554597411192261,PUT,False
273,9,658,14,0.00040189044631117987,PUT,False
274,5,570,12,0.00014273967192006783,PUT,False
275,12,102,16,0.0005674009356262285,PUT,False
276,1,820,11,0.00020406779596384984,PUT,False
277,12,840,9,0.0002420926740107467,PUT,False
278,5,528,16,0.00019135650894040368,PUT,False
279,3,614,12,0.0003675950285449099,PUT,False
280,10,319,11,0.000553618946867641,PUT,False
281,4,374,5,0.00017144826978570334,PUT,False
282,1,568,7,9.13092222217365e-05,PUT,False
283,10,240,1,0.0003260814911137303,PUT,False
284,0,629,2,0.00017062164555361328,PUT,False
285,13,241,16,0.00014473343078927578,PUT,False
286,14,482,1,0.0002933400827748379,PUT,False
287,4,19,5,0.0004003967310655289,PUT,False
288,3,170,10,0.0003035575676738953,PUT,False
289,6,87,11,0.00021942235044611837,PUT,False
290,13,84,9,0.0002274726772182992,PUT,False
291,12,416,10,8.579478439242829e-05,PUT,False
292,5,259,16,0.00026408047411028107,PUT,False
293,10,812,4,0.0002563103455711466,PUT,False
294,3,697,9,0.0004093002920538464,PUT,False
295,10,588,1,0.00010545647234218091,PUT,False
296,5,665,14,0.00014592005480793896,PUT,False
297,8,415,7,0.00037233646544377686,PUT,False
298,1,948,10,0.00036386176173374476,PUT,False
299,0,489,1,0.00024338779292003586,PUT,False
300,10,229,5,0.0001772220536247074,PUT,False
301,2,118,6,0.00035682303585206246,PUT,False
302,8,332,16,0.00019781186646021458,PUT,False
303,5,944,3,0.0006501832245984939,PUT,False
304,8,51,4,0.0003142346376805275,PUT,False
305,10,474,4,0.00018670151832071027,PUT,False
306,2,320,12,0.00019334578007130368,PUT,False
307,3,334,11,0.00026522754407762685,PUT,False
308,1,608,5,0.00033703105700777107,PUT,False
309,13,442,15,0.00028687895220300363,PUT,False
310,0,116,7,0.00034721272115445593,PUT,False
311,5,835,4,0.0001447138089177572,PUT,False
312,2,439,8,0.0003724750574633294,PUT,False
313,14,654,3,0.0004818798499510012,PUT,False
314,1,253,1,0.0004697881881116065,PUT,False
315,12,409,10,0.0002009172108449365,PUT,False
316,4,958,11,0.00025735195739993186,PUT,False
317,3,37,11,0.0004883123116907716,PUT,False
318,6,62,2,0.00023447127401925007,PUT,False
319,3,82,5,0.00017548410710741268,PUT,False
320,4,726,14,0.00045199148954365063,PUT,False
321,12,100,16,0.0006761672079637252,PUT,False
322,8,386,1,0.00022224751159934296,PUT,False
323,13,479,1,4.0038816590721933e-05,PUT,False
324,1,692,14,0.00020124914862266167,PUT,False
325,10,578,1,0.00026723747473442373,PUT,False
326,13,569,12,0.00022835125995413773,PUT,False
327,5,740,5,7.802787596320821e-06,PUT,False
328,4,153,15,0.00013354972279766954,PUT,False
329,10,739,14,0.0005273444211764902,PUT,False
330,6,527,6,6.857293166921185e-05,PUT,False
331,9,38,14,0.0005780065433311936,PUT,False
332,6,417,4,8.861119308352759e-06,PUT,False
333,12,594,15,0.0005110657578662987,PUT,False
334,7,135,0,0.00013915182358047545,PUT,False
335,14,143,13,2.1104737247211952e-05,PUT,False
336,5,444,11,0.0007137097711826226,PUT,False
337,12,905,4,0.0002598347648116004,PUT,False
338,8,157,9,0.00015304953183378422,PUT,False
339,8,752,13,0.0004094384589752563,PUT,False
340,3,425,1,0.0009548302740302306,PUT,False
341,14,183,8,0.000185791367322831,PUT,False
342,0,983,15,0.00015468874061490677,PUT,False
343,7,590,3,9.648299797895589e-05,PUT,False
344,10,872,11,0.035493543275691646,PUT,True
345,6,858,3,0.0001402553115512034,PUT,False
346,6,188,10,7.124748284523316e-05,PUT,False
347,3,766,16,0.0005931576874187134,PUT,False
348,7,443,8,0.00029650775993460423,PUT,False
349,13,236,1,0.00010668251552672841,PUT,False
350,5,968,9,0.0004604248495108087,PUT,False
351,6,521,3,0.00016361093873974383,PUT,False
352,13,308,16,0.00018522433736685922,PUT,False
353,1,155,15,0.00013879380228686356,PUT,False
354,1,953,8,0.00011024954754687794,PUT,False
355,14,129,4,0.00015607523108720245,PUT,False
356,9,619,5,0.0006854094805784256,PUT,False
357,11,110,13,0.0001918048468805132,PUT,False
358,9,50,11,0.0001308281048768164,PUT,False
359,11,8,5,0.00022986939396178486,PUT,False
360,0,493,9,0.0003142295346491065,PUT,False
361,13,712,12,0.0006943330636004204,PUT,False
362,10,526,13,2.7126970213190198e-05,PUT,False
363,1,971,2,0.0002611632152352946,PUT,False
364,12,698,9,0.00029735481867282625,PUT,False
365,9,330,10,1.7802457268827668e-05,PUT,False
366,2,534,5,0.0003121808004854393,PUT,False
367,0,765,11,0.0001915356359400834,PUT,False
368,9,411,10,0.0005813541114539198,PUT,False
369,6,901,15,3.624750001147266e-05,PUT,False
370,7,136,2,9.98573801420137e-05,PUT,False
371,9,529,0,0.000230638055436497,PUT,False
372,12,516,12,0.00011246142302774683,PUT,False
373,9,848,8,0.00035840583847476586,PUT,False
374,12,964,13,0.0006620425737393459,PUT,False
375,1,244,13,0.00034317248225370636,PUT,False
376,9,487,13,2.443833148860618e-06,PUT,False
377,8,460,9,6.48553802796006e-05,PUT,False
378,7,70,9,9.637407344163919e-05,PUT,False
379,1,751,7,0.00020057387896015098,PUT,False
380,2,432,0,0.00015935582093831572,PUT,False
381,10,262,2,0.0001621930913993986,PUT,False
382,0,235,6,0.3595078180644724,PUT,True
383,13,328,1,7.860240499613197e-05,PUT,False
384,9,371,4,0.00019368794691339088,PUT,False
385,14,808,12,7.964794245549572e-05,PUT,False
386,5,392,3,0.0003824272439607822,PUT,False
387,10,268,7,0.0005323240145899883,PUT,False
388,12,283,1,3.23672060347742e-05,PUT,False
389,8,22,7,0.00047183159456462933,PUT,False
390,6,264,3,8.392133910477104e-05,PUT,False
391,6,750,8,0.00032624589636651987,PUT,False
392,2,258,8,0.0001045546442181296,PUT,False
393,5,472,4,2.4248868556291707e-06,PUT,False
394,1,7,15,0.00045871189172508244,PUT,False
395,9,828,13,5.7996135731014105e-06,PUT,False
396,12,566,14,0.0002862477569811083,PUT,False
397,9,862,13,3.0060038468284107e-05,PUT,False
398,1,290,5,0.0003097422481481568,PUT,False
399,5,71,7,6.877305521747008e-05,PUT,False
400,7,661,6,6.120573800046496e-05,PUT,False
401,10,584,16,0.0003204419474417977,PUT,False
402,2,464,1,0.00024084443835424154,PUT,False
403,2,494,8,0.00034436768270446115,PUT,False
404,2,180,11,0.0005335827093501007,PUT,False
405,1,204,6,0.0004461512390593532,PUT,False
406,4,732,10,0.000491884657309168,PUT,False
407,2,174,15,4.140050580489126e-05,PUT,False
408,6,218,8,0.00010678985411049974,PUT,False
409,14,847,16,0.0002295568693193804,PUT,False
410,1,632,9,0.0008106658391526073,PUT,False
411,13,885,12,0.000290504479322621,PUT,False
412,2,718,7,0.00018986055210044685,PUT,False
413,8,728,4,0.00011308485656188096,PUT,False
414,5,255,9,0.0006237569650136642,PUT,False
415,5,538,15,0.00013218245675637329,PUT,False
416,12,329,2,9.670396312143327e-05,PUT,False
417,8,360,6,0.0002757460817733149,PUT,False
418,3,61,3,0.0002484879338554699,PUT,False
419,12,297,10,0.0003484599589195176,PUT,False
420,11,396,6,0.00012898423064768962,PUT,False
421,3,322,8,8.078170235065241e-05,PUT,False
422,3,996,2,0.00023350469756068794,PUT,False
423,3,515,9,0.00040108798350444044,PUT,False
424,6,653,4,0.0005261716462313833,PUT,False
425,3,438,7,0.00045862821245847913,PUT,False
426,4,815,12,0.0006508419773040891,PUT,False
427,7,744,10,0.00032611679034513633,PUT,False
428,4,579,15,0.0007197162198664397,PUT,False
429,14,505,3,9.38001035125103e-05,PUT,False
430,2,317,1,0.0005163973311716487,PUT,False
431,2,949,9,0.0004900428277779535,PUT,False
432,0,76,11,0.00018356328300472217,PUT,False
433,9,55,6,0.00044183287114394655,PUT,False
434,13,612,5,0.0002763591632747838,PUT,False
435,6,491,12,1.1641246879543802e-05,PUT,False
436,9,873,15,0.0002346324040319603,PUT,False
437,13,972,16,0.00043599895505373553,PUT,False
438,6,408,16,0.00031199185054701895,PUT,False
439,4,112,11,0.0005518059252316531,PUT,False
440,8,476,7,0.00011515832306225419,PUT,False
441,5,23,5,0.0009027176614934554,PUT,False
442,5,154,12,0.0001788297930220813,PUT,False
443,14,99,7,0.00012759505672157003,PUT,False
444,10,646,1,8.662990238935005e-05,PUT,False
445,6,85,16,3.561790373561111e-05,PUT,False
446,8,192,2,0.0005174782134801067,PUT,False
447,9,801,2,0.00012484210921123086,PUT,False
448,0,539,0,5.2821274640582054e-05,PUT,False
449,1,916,3,3.977168551574694e-05,PUT,False
450,13,809,12,0.00033789365147056795,PUT,False
451,13,93,4,0.0006087902644636734,PUT,False
452,11,312,10,8.321730765349006e-05,PUT,False
453,0,325,7,0.0002321701033993257,PUT,False
454,1,861,0,9.565295698013759e-05,PUT,False
455,3,683,0,0.00033703312210773504,PUT,False
456,14,495,15,7.909024630468166e-05,PUT,False
457,3,440,16,9.177683628241418e-05,PUT,False
458,14,141,13,0.0005494494438843352,PUT,False
459,9,575,15,0.0003198387783904766,PUT,False
460,1,197,7,4.072517091040078e-05,PUT,False
461,8,618,12,0.0008048805838960527,PUT,False
462,0,737,10,0.0001411416250628346,PUT,False
463,6,558,13,0.0002536810430944885,PUT,False
464,10,939,15,1.5125723481442644e-05,PUT,False
465,5,551,11,4.471629544049488e-05,PUT,False
466,6,16,16,0.000339631641303644,PUT,False
467,9,648,2,0.0005289832710984742,PUT,False
468,4,755,10,8.212234933053201e-05,PUT,False
469,3,911,5,5.609010905564683e-05,PUT,False
470,6,883,0,0.0005219122144994327,PUT,False
471,3,595,7,3.767704635151437e-05,PUT,False
472,14,452,9,0.00030646770270756774,PUT,False
473,13,779,7,0.00026129649895897304,PUT,False
474,14,774,9,1.6362106946332375e-05,PUT,False
475,12,582,0,0.0005539711151959724,PUT,False
476,12,275,1,0.00021900232837247875,PUT,False
477,3,746,5,0.0001412819842688274,PUT,False
478,10,961,8,0.00039487428866631354,PUT,False
479,3,649,6,0.0005336764705281848,PUT,False
480,5,919,11,0.00020673140173704924,PUT,False
481,10,806,11,4.614429986706736e-05,PUT,False
482,1,503,7,0.00012291402228584486,PUT,False
483,10,701,4,1.6143458647268725e-05,PUT,False
484,1,562,3,0.14317779921462795,PUT,True
485,1,304,3,0.00018734656344323718,PUT,False
486,9,29,9,0.0001241924994484924,PUT,False
487,6,802,5,0.0006664962692291959,PUT,False
488,0,508,5,0.0004191391798305555,PUT,False
489,6,223,10,0.0003439019063031328,PUT,False
490,9,623,11,3.442776442445521e-05,PUT,False
491,14,842,9,0.00028486207182785116,PUT,False
492,6,13,12,1.9758304650451245e-05,PUT,False
493,2,321,9,0.0002083733183751466,PUT,False
494,1,25,7,0.00019918347408815542,PUT,False
495,6,660,14,0.00021026712152348844,PUT,False
496,7,289,15,2.5861448128231404e-05,PUT,False
497,10,924,14,0.0005300996311793691,PUT,False
498,3,301,16,0.0003450575115189193,PUT,False
499,5,130,10,0.000204192793683711,PUT,False
500,5,198,9,0.0003517030081467516,PUT,False
501,11,936,13,8.571331765946721e-05,PUT,False
502,12,731,9,0.20337001143879002,PUT,True
503,14,991,16,0.0003542406781302991,PUT,False
504,6,889,11,0.0001075697039759439,PUT,False
505,3,230,14,2.5559092897163788e-05,PUT,False
506,0,311,14,0.0007334998914249683,PUT,False
507,9,28,4,0.0003031014587213761,PUT,False
508,11,79,0,0.0003298506453471409,PUT,False
509,3,165,9,0.0006592930426325421,PUT,False
510,4,486,1,0.0001967748707511687,PUT,False
511,6,876,4,0.0005979636145013621,PUT,False
512,6,663,0,0.0006885836892929435,PUT,False
513,1,43,16,0.0006616168900440093,PUT,False
514,0,762,0,0.0005108993275789418,PUT,False
515,10,884,3,0.00023319731559434128,PUT,False
516,3,488,6,0.000193822216661534,PUT,False
517,8,535,11,0.000486763418644493,PUT,False
518,2,687,2,0.0002919450704689277,PUT,False
519,13,403,10,1.630722946214202e-05,PUT,False
520,13,678,4,0.000326926920873165,PUT,False
521,3,0,7,0.0005223790083379717,PUT,False
522,3,532,1,2.0217421235785395e-05,PUT,False
523,8,302,9,0.00010286862927131631,PUT,False
524,14,561,16,0.0002721069130962811,PUT,False
525,9,932,9,0.00032242455525297503,PUT,False
526,11,88,2,0.08477639700795872,PUT,True
527,13,937,13,8.781099817758468e-05,PUT,False
528,7,647,14,0.0002125810747009584,PUT,False
529,11,216,16,6.883693692160732e-05,PUT,False
530,11,669,6,3.3270672912501286e-05,PUT,False
531,6,947,4,0.0007375770645654081,PUT,False
532,8,577,1,0.0003822323724620008,PUT,False
533,1,337,4,3.707883182384411e-05,PUT,False
534,10,376,5,0.0003023692578301951,PUT,False
535,0,194,8,0.0008099789244768929,PUT,False
536,2,418,10,0.0004013035875906267,PUT,False
537,0,369,8,0.00047357472542229785,PUT,False
538,1,993,4,0.00034061731238249697,PUT,False
539,0,790,9,0.000335873795456952,PUT,False
540,14,169,4,0.0002625693376602555,PUT,False
541,0,448,5,3.140915749156956e-05,PUT,False
542,14,962,14,3.254214724730445e-05,PUT,False
543,9,803,0,0.00034401753333881247,PUT,False
544,1,904,11,0.0011813427844467256,PUT,False
545,7,101,1,0.0003032366787287765,PUT,False
546,5,631,1,0.00023448806661524477,PUT,False
547,14,981,6,0.0003597347778414344,PUT,False
548,10,920,4,0.00034314836714594823,PUT,False
549,7,987,1,0.00020189193092708558,PUT,False
550,0,32,0,0.0006756131881534356,PUT,False
551,1,341,7,5.387052082807902e-05,PUT,False
552,13,381,5,0.00016466313321452113,PUT,False
553,3,364,11,0.00043919744442405355,PUT,False
554,13,447,7,0.0004976841071332827,PUT,False
555,4,96,1,0.00022596663418781682,PUT,False
556,13,831,5,0.00029356199213156735,PUT,False
557,14,21,6,6.599958131792384e-05,PUT,False
558,14,363,5,0.0002606502793491982,PUT,False
559,0,437,6,0.00017710524279636815,PUT,False
560,13,966,5,0.00015406774037388622,PUT,False
561,11,375,6,0.0005317035873347821,PUT,False
562,1,212,0,0.0004259951184757879,PUT,False
563,8,359,9,0.00037229122727555007,PUT,False
564,2,907,12,4.783168094056727e-05,PUT,False
565,10,89,12,0.00011493606768258264,PUT,False
566,13,184,14,0.0001602935728793463,PUT,False
567,8,309,7,0.0007121038145565852,PUT,False
568,5,642,10,2.1492368918216065e-05,PUT,False
569,14,422,8,2.2469569002478713e-06,PUT,False
570,2,620,12,0.00011419005169254725,PUT,False
571,9,525,8,0.0001260147881855178,PUT,False
572,4,763,15,0.0005211968808187965,PUT,False
573,12,109,9,0.000512344883937269,PUT,False
574,1,431,5,0.00017174882072945236,PUT,False
